"Completeness"	"Contamination"
65.6758127966896	1.20237128576264
32.0373242488131	0.883633010089397
18.7691119266674	8.80764114903286
78.2294301316142	5.08370629744604
9.35949867125601	3.37494997307658
46.677904156968	8.94334625452757
51.1505459900945	0.319716280791909
59.998895926401	2.37229697406292
33.2823540316895	6.86490351101384
48.8613033667207	2.25818423321471
95.4473827499896	3.18494588136673
48.29023971688	1.73983816755936
89.0350222121924	8.01429583691061
91.4438186911866	1.4628205797635
60.8734982321039	8.22717391652986
41.0689776530489	3.30997828627005
14.7094690939412	3.74169387854636
93.5299803270027	6.29745423793793
30.1228899974376	0.966337430290878
6.07205715496093	0.219937153160572
94.7726940037683	9.93044780334458
72.0596273429692	5.83938845666125
14.2294295597821	7.81823065131903
54.9284656066447	8.91896122600883
95.409123855643	7.54865453578532
58.5483353119344	9.79203730123118
40.4510281747207	0.441470679361373
64.789347932674	9.0340088470839
31.9820617092773	8.65500814048573
30.7720010867342	7.75407591369003
21.9767631264403	3.76816416857764
36.9488865835592	0.42108048684895
98.4219203470275	3.64411081653088
15.4202300822362	2.73751269793138
9.10439998842776	8.5046748071909
14.1906907781959	3.62401712452993
69.0007101511583	3.04477790603414
61.9256483390927	7.59135339409113
89.1394117148593	8.44834624323994
67.2999092610553	4.5792156108655
73.7077737925574	7.2963166446425
52.1135725779459	1.04078636039048
65.983844967559	2.19983177725226
82.1805460145697	9.53951247734949
78.6281551700085	7.52037541242316
97.9821917368099	8.18955383263528
43.9431536244228	4.17777101742104
31.170220207423	5.93838493106887
40.9474952612072	7.98823557794094
1.04671118315309	8.88408650411293
18.384952400811	3.85191593319178
84.2729318886995	0.903220842592418
23.1161782052368	6.25743637094274
23.9099955651909	7.45636217296124
7.66911653336138	0.85378457326442
24.5723678031936	3.00517611205578
73.213520552963	6.14562157308683
84.7453165100887	7.52932057948783
49.7527267085388	9.1705713304691
38.7909029843286	4.75750505691394
24.6448994148523	5.67119466140866
11.1096461303532	7.36620346084237
38.9994435245171	8.57447424437851
57.1935313986614	9.09146504476666
21.6892762808129	0.563822253607213
44.476800202392	5.02908304100856
21.799066872336	3.50544773042202
50.2299563260749	8.45556122949347
35.3904571849853	8.06435163831338
64.998515881598	1.1733122728765
37.4713956611231	7.12686554994434
35.5445380788296	2.35268858028576
53.3687945455313	0.749567511957139
74.0334360394627	9.35646147234365
22.1102937823161	1.57167825149372
41.274611861445	6.47057350026444
26.5686686849222	1.73517746152356
62.9973053466529	0.200740091968328
18.3828490786254	5.21313846344128
86.364411143586	0.862778932787478
74.6568004135042	2.83002346055582
66.8284649727866	4.20434901025146
61.8017873261124	5.87278124177828
37.2238060226664	8.06694429600611
52.9835685854778	2.01995208859444
87.4682342866436	4.59424671716988
58.1750099780038	4.48143113870174
83.9767764788121	7.33747758204117
31.2448164913803	7.14754810556769
70.829032221809	8.31221978878602
26.5017806086689	8.86566120898351
59.4343194039539	9.52644573990256
48.1289800489321	5.50616721855476
26.503273146227	5.22335766116157
56.4590434776619	1.70698255300522
91.3188223028556	4.79271559976041
90.1874389499426	2.53820796497166
27.4166621500626	0.397806370165199
32.1482756407931	6.34800509782508
98.5640884377062	5.39560914039612
61.9993310188875	1.40103549929336
93.7314089154825	2.83711776835844
46.6532702324912	5.83030595211312
40.6832593260333	1.65025892201811
65.9230324206874	0.963011106941849
15.2346616843715	4.28613091353327
57.2867058217525	3.55761565733701
23.8726026844233	8.44933539861813
96.2358936434612	2.60132473660633
60.1365725975484	0.23144492181018
51.5029727248475	8.62399539677426
40.2573342202231	3.34587961202487
88.0246541230008	6.31788871716708
36.4091864787042	5.46426258748397
28.8239280693233	3.76444493187591
17.0645235106349	1.85873015085235
17.2171746380627	4.28940591169521
48.204260552302	6.30773598561063
25.2964928513393	5.20842351252213
21.625478961505	6.59621337195858
67.4376388080418	7.29360931320116
4.76636274252087	4.86822873353958
70.0853087473661	3.84456615662202
35.1888638455421	0.0683350884355605
40.8943997928873	0.0368422758765519
82.0951323956251	9.94936440140009
91.8857348151505	1.07886880170554
28.2528330106288	4.1866915835999
96.1104793706909	7.17884546611458
72.8394428268075	7.42539132246748
68.6375082004815	8.71998823713511
5.28439427725971	6.07867961050943
39.5220134640113	7.56203351309523
47.7845379849896	8.47241298062727
56.025326368399	6.12779648974538
69.8261594865471	7.93224167777225
91.5683538420126	0.228546834550798
61.8351227371022	4.16914549656212
42.8421508753672	8.74882387463003
54.208036721684	6.47347015561536
5.8478488586843	9.24478986766189
26.0856857057661	1.72225096030161
39.7151953307912	3.15812789136544
19.7744736680761	8.04256279254332
83.192756283097	9.88963411189616
15.2887222822756	3.22385551873595
80.3418542025611	0.0119162839837372
54.6826156554744	9.92170619312674
66.2317642010748	1.48352391785011
17.1698493883014	0.493642971850932
63.3055359823629	5.97353482618928
31.1869746772572	3.21328443475068
72.4554346408695	5.27929000323638
39.8939824663103	7.95422020368278
96.9356411136687	0.689325968269259
96.7398370616138	6.9502069731243
72.6702539017424	9.48631507344544
25.7216746453196	2.77769317384809
22.1787934657186	2.49406585237011
59.3045651679859	1.59435480134562
26.7521432135254	0.716300560161471
53.1070398865268	5.57437583105639
78.5291671287268	4.8983705160208
16.8060810538009	4.94292361894622
40.4399181017652	8.88371585169807
47.1576277632266	0.367043598089367
86.8106806883588	2.03743813559413
92.57079558447	5.13781139161438
88.197755930014	2.36339889001101
67.4186842516065	5.75435669859871
95.0166979338974	4.82257911469787
51.6444894252345	5.69352688733488
57.6519021298736	1.44152315100655
33.6331205908209	1.45708762574941
34.732463140972	4.12283112993464
2.00243005529046	6.830102824606
50.2813045633957	6.53427820419893
87.1043413644657	9.15986333042383
0.630078394897282	8.13113132491708
7.20571239944547	6.7589000123553
16.4211224997416	8.07499109301716
77.0334074273705	1.28064419608563
73.5184305813164	2.50778533983976
97.1875635674223	3.31546991597861
46.6472376836464	4.07269289949909
7.43845133110881	6.353675769642
64.8818124318495	8.08612044900656
75.8593169506639	2.58801201358438
13.7106081005186	8.19467139896005
39.6584594622254	0.154776689596474
22.4985329201445	6.54400766594335
5.79585605300963	8.11719584278762
39.5892688306049	4.61368926800787
6.49282999802381	2.03417101642117
22.5886432919651	0.187682171817869
5.462910910137	2.83132697222754
67.0282039558515	9.15272625628859
29.7741782618687	9.33696520514786
10.0721582304686	5.42531613726169
7.19040972180665	2.19422545982525
88.0440568784252	4.89427804015577
75.4247402073815	8.01148736150935
81.6605887608603	4.0763065777719
98.2140373671427	1.03711566887796
10.3599644964561	2.8056517476216
9.90418293513358	3.61466220580041
79.8831611173227	2.59244841057807
78.4575266530737	4.7068183356896
0.942990509793162	3.65845473250374
77.9065882787108	1.21272054268047
72.9390651918948	0.46993680531159
63.0131852813065	2.62796304188669
48.0910829966888	9.68641167972237
15.663685137406	4.88495482364669
0.821551983244717	4.77822029730305
45.2458394225687	7.48792881146073
49.2293328745291	6.67640231316909
38.9587111538276	0.494155967608094
46.4665941894054	6.95105244405568
71.3279000716284	3.63261566730216
5.53019263315946	8.84133607381955
35.4783097514883	7.75297229643911
80.2812272915617	1.39203641330823
83.5708837024868	2.95009271241724
23.7749404972419	1.2608278542757
35.3986102622002	5.8990162378177
85.6885420158505	5.61675608856604
85.3763373801485	6.88721120124683
29.5895455405116	3.11270809033886
14.7048324579373	6.05586841469631
70.3992061316967	9.91034318925813
10.3806688217446	7.43204915197566
3.37277729995549	0.758571303449571
99.9404527945444	4.51168906409293
3.48748040851206	0.535369345452636
33.8391283759847	3.3955551404506
91.506376164034	7.3395214881748
61.7235269630328	0.0410694046877325
28.6285348702222	7.71909482311457
73.7797403009608	4.62975211208686
83.4054309176281	7.20840350026265
31.4270780421793	6.66505717206746
49.2566547822207	5.72073720628396
69.7373766219243	7.03812950057909
64.1462353989482	6.5722106047906
64.3922914983705	2.89352145045996
97.7853404823691	0.972394556738436
41.4735334459692	9.62421321077272
11.9404779979959	7.36334029119462
52.6029660133645	6.12723468570039
22.5073350826278	1.19928880827501
48.6411764053628	5.50259046489373
37.0214798487723	2.62756277807057
98.3350180787966	8.98360831197351
38.8319115154445	0.0917994580231607
22.9244840331376	2.36234935931861
62.3297546291724	1.30044595338404
13.6540197068825	3.26233146712184
96.7469494324178	7.2639888827689
51.5071807894856	9.91745235398412
16.3070329232141	7.15133527759463
62.1902295155451	5.04439810989425
98.5954165225849	4.36047671828419
66.8771517463028	9.48825250612572
41.8915896909311	1.20181487640366
32.3344993172213	0.751451766118407
83.5255319951102	8.89021492796019
14.3817043630406	4.24452095059678
19.2815946880728	0.423606787808239
89.6738682640716	6.47442143643275
30.8119554305449	4.68619162449613
36.3300543511286	6.17926123319194
78.3946478739381	2.70815432537347
19.3378679919988	1.57295286655426
1.77658118773252	1.14254270214587
40.6607866287231	5.07682863157243
48.3167669270188	5.48032287508249
42.1844950178638	1.40646189451218
34.2808801680803	1.6976905008778
86.6483314661309	7.61985323159024
45.5108050955459	5.27394940610975
53.3764873631299	8.60989357577637
96.3843331905082	6.7355498787947
77.4591542081907	0.130410296842456
20.8876348566264	6.93198901368305
30.8786832727492	8.9171373215504
97.1342450240627	6.3185017532669
58.4900093497708	1.07294654939324
76.0823625372723	9.21065203845501
37.2709394432604	6.75362381152809
76.9193911226466	1.48593712598085
53.76771830488	7.45341842295602
91.3995449664071	9.42598861875013
18.5296441894025	4.20783375622705
28.2218417385593	2.97723078168929
9.49624131899327	2.59426670148969
21.0487079108134	2.22881316905841
97.7098996285349	5.65654343459755
29.6302175382152	7.56650132825598
72.5983026903123	6.69603545917198
78.568783425726	5.46522794291377
10.5417746119201	8.11463657766581
23.95946290344	7.59166802046821
27.0544872386381	0.200684661976993
10.105849406682	3.80903700133786
11.791384126991	0.508801136165857
99.1236555855721	7.97902937280014
98.6054297303781	9.23699213191867
13.7067471398041	5.42598370462656
90.530958166346	8.52364600170404
57.6301837572828	5.83562863292173
39.5448859082535	6.68323643505573
44.9802484130487	5.11314596515149
70.650190114975	7.62750589288771
8.25027457904071	9.0336228790693
33.9312580181286	8.20474512176588
68.0787551216781	0.71431849617511
31.6949248081073	0.0389634305611253
83.1568598048761	0.521986158564687
21.5172082651407	8.66560179740191
49.7948936186731	5.76245168922469
27.6049672625959	3.13842572038993
19.2023318726569	9.59465783787891
95.0621264055371	5.91193757019937
32.1725537767634	5.31409335788339
47.8456383803859	3.83936671540141
2.79925719369203	3.19553229492158
54.7459468012676	8.08386255288497
64.4240220542997	0.419194984715432
59.6263544633985	3.63742694724351
32.1937375701964	8.56596966972575
89.1114312456921	6.97946578497067
62.6256947405636	6.84486472979188
30.2904915297404	3.4801505273208
38.8204663759097	5.54681829409674
16.0475092474371	1.37243617558852
86.2551897531375	7.84931556321681
95.3101213788614	8.86862571584061
56.3644683454186	2.0409588329494
32.9547413391992	7.70622961455956
99.6617218712345	5.96362960757688
23.4819675795734	9.57669742405415
61.2671965267509	1.58688397612423
10.817852942273	5.25974274147302
48.7032569944859	8.73151367530227
9.9445823347196	8.69706070283428
16.116576269269	0.236886432394385
28.2992870779708	9.75889693479985
58.3872335962951	4.90224198205397
73.1707658851519	3.89170323032886
16.5520911104977	4.17554959887639
86.6467763204128	0.929258204996586
70.8574137184769	1.61809210199863
76.039953622967	4.05416495166719
14.7084108553827	3.41814444167539
35.8056963421404	4.15257453219965
67.3332481412217	3.04052469087765
52.3822601651773	5.60280537465587
34.9801792763174	1.55874150572345
24.0530701586977	9.5657976414077
5.81917962990701	0.439666253514588
23.6619742121547	3.72157742734998
89.0077913179994	9.62615341413766
81.182741606608	6.45427515730262
74.7516322182491	0.612626143265516
15.4911725781858	4.09945928491652
12.4742088606581	4.25905134063214
97.4725808482617	5.08158084703609
43.6129996087402	4.49599910760298
46.4016626821831	6.23261383501813
16.529808123596	1.39977931044996
58.4936557337642	9.07946400810033
27.077801944688	5.69443274755031
23.0096920393407	5.4828057391569
69.1207831492648	1.16827622521669
28.2852399628609	7.62028332334012
81.0398066183552	4.78369446704164
9.39166070893407	7.8196891467087
82.2030071169138	0.460265486035496
42.7428280701861	8.19844667799771
75.5887259729207	2.69408447435126
66.2385506555438	2.82850414514542
44.4527396932244	6.43221559468657
62.7146184444427	9.48118837783113
0.0465349061414599	0.0699845445342362
21.7243514023721	3.51617672014982
70.4872245667502	4.19045724906027
21.5166488196701	4.57876797067001
81.3933721277863	7.11692579323426
30.7763874297962	9.19848057674244
68.7742685666308	6.27110700588673
93.2681079022586	9.02181778335944
11.5779664833099	7.57329159183428
12.7705687889829	1.37858365662396
67.8223857423291	1.53254878008738
42.894859588705	1.91312186885625
83.4400977939367	4.33185140602291
97.1438066801056	0.872193018440157
7.04889777116477	2.23780001047999
45.978519320488	5.72148679522797
70.158511842601	4.00169178377837
8.69401679374278	5.65465380670503
99.2944016121328	8.29623878700659
25.3098994027823	6.4211381948553
4.95384356472641	3.91498751705512
68.6324946815148	7.09579854737967
78.6927352659404	1.08824073104188
